법정동코드,시도명,시군구명,읍면동명,리명,순번,생성일자
1171010100,서울특별시,송파구,잠실동,,1,1988-04-23
1171010200,서울특별시,송파구,신천동,,2,1988-04-23
1171010300,서울특별시,송파구,풍납동,,3,1988-04-23
1171010400,서울특별시,송파구,송파동,,4,1988-04-23
1171010500,서울특별시,송파구,석촌동,,5,1988-04-23
1171010600,서울특별시,송파구,삼전동,,6,1988-07-01
1171010700,서울특별시,송파구,가락동,,7,1988-07-01
1171010800,서울특별시,송파구,문정동,,8,1989-09-01
1171010900,서울특별시,송파구,장지동,,9,1989-09-01
1171011100,서울특별시,송파구,방이동,,10,1992-07-01
1171011200,서울특별시,송파구,오금동,,11,1988-04-23
1171011300,서울특별시,송파구,거여동,,12,1992-07-01
1171011400,서울특별시,송파구,마천동,,13,1988-04-23
1174000000,서울특별시,강동구,,,25,1988-04-23
1174010100,서울특별시,강동구,명일동,,2,1988-05-01
1174010200,서울특별시,강동구,고덕동,,3,1988-04-23
1174010300,서울특별시,강동구,상일동,,4,1988-04-23
1174010500,서울특별시,강동구,길동,,6,1988-04-23
1174010600,서울특별시,강동구,둔촌동,,7,1988-04-23
1174010700,서울특별시,강동구,암사동,,8,1988-04-23
1174010800,서울특별시,강동구,성내동,,9,1988-04-23
1174010900,서울특별시,강동구,천호동,,10,1988-04-23
1174011000,서울특별시,강동구,강일동,,0,2007-01-01
1200000000,전남광주통합특별시,,,,13,2026-06-30
1211000000,전남광주통합특별시,목포시,,,1,2026-06-30
1211010100,전남광주통합특별시,목포시,용당동,,1,2026-06-30
1211010200,전남광주통합특별시,목포시,산정동,,2,2026-06-30
1211010300,전남광주통합특별시,목포시,연산동,,3,2026-06-30
1211010400,전남광주통합특별시,목포시,대성동,,4,2026-06-30
1211010500,전남광주통합특별시,목포시,양동,,5,2026-06-30
1211010600,전남광주통합특별시,목포시,북교동,,6,2026-06-30
1211010700,전남광주통합특별시,목포시,남교동,,7,2026-06-30
1211010800,전남광주통합특별시,목포시,호남동,,8,2026-06-30
1211010900,전남광주통합특별시,목포시,대안동,,9,2026-06-30
1211011000,전남광주통합특별시,목포시,창평동,,10,2026-06-30
1211011100,전남광주통합특별시,목포시,명륜동,,11,2026-06-30
1211011200,전남광주통합특별시,목포시,죽동,,12,2026-06-30
1211011300,전남광주통합특별시,목포시,무안동,,13,2026-06-30
1211011400,전남광주통합특별시,목포시,측후동,,14,2026-06-30
1211011500,전남광주통합특별시,목포시,상락동1가,,15,2026-06-30
1211011600,전남광주통합특별시,목포시,상락동2가,,16,2026-06-30
1211011700,전남광주통합특별시,목포시,복만동,,17,2026-06-30
1211011800,전남광주통합특별시,목포시,동명동,,18,2026-06-30
1211011900,전남광주통합특별시,목포시,광동1가,,19,2026-06-30
1211012000,전남광주통합특별시,목포시,광동2가,,20,2026-06-30
1211012100,전남광주통합특별시,목포시,광동3가,,21,2026-06-30
1211012200,전남광주통합특별시,목포시,영해동1가,,22,2026-06-30
1211012300,전남광주통합특별시,목포시,영해동2가,,23,2026-06-30
1211012400,전남광주통합특별시,목포시,행복동1가,,24,2026-06-30
1211012500,전남광주통합특별시,목포시,행복동2가,,25,2026-06-30
1211012600,전남광주통합특별시,목포시,축복동1가,,26,2026-06-30
1211012700,전남광주통합특별시,목포시,축복동2가,,27,2026-06-30
1211012800,전남광주통합특별시,목포시,축복동3가,,28,2026-06-30
1211012900,전남광주통합특별시,목포시,보광동1가,,29,2026-06-30
1211013000,전남광주통합특별시,목포시,보광동2가,,30,2026-06-30
1211013100,전남광주통합특별시,목포시,보광동3가,,31,2026-06-30
1211013200,전남광주통합특별시,목포시,유달동,,32,2026-06-30
1211013300,전남광주통합특별시,목포시,대의동1가,,33,2026-06-30
1211013400,전남광주통합특별시,목포시,대의동2가,,34,2026-06-30
1211013500,전남광주통합특별시,목포시,대의동3가,,35,2026-06-30
1211013600,전남광주통합특별시,목포시,중앙동1가,,36,2026-06-30
1211013700,전남광주통합특별시,목포시,중앙동2가,,37,2026-06-30
1211013800,전남광주통합특별시,목포시,중앙동3가,,38,2026-06-30
1211013900,전남광주통합특별시,목포시,만호동,,39,2026-06-30
1211014000,전남광주통합특별시,목포시,수강동1가,,40,2026-06-30
1211014100,전남광주통합특별시,목포시,수강동2가,,41,2026-06-30
1211014200,전남광주통합특별시,목포시,해안동1가,,42,2026-06-30
1211014300,전남광주통합특별시,목포시,해안동2가,,43,2026-06-30
1211014400,전남광주통합특별시,목포시,해안동3가,,44,2026-06-30
1211014500,전남광주통합특별시,목포시,해안동4가,,45,2026-06-30
1211014600,전남광주통합특별시,목포시,항동,,46,2026-06-30
1211014700,전남광주통합특별시,목포시,중동1가,,47,2026-06-30
1211014800,전남광주통합특별시,목포시,중동2가,,48,2026-06-30
1211014900,전남광주통합특별시,목포시,유동,,49,2026-06-30
1211015000,전남광주통합특별시,목포시,금동1가,,50,2026-06-30
1211015100,전남광주통합특별시,목포시,금동2가,,51,2026-06-30
1211015200,전남광주통합특별시,목포시,경동1가,,52,2026-06-30
1211015300,전남광주통합특별시,목포시,경동2가,,53,2026-06-30
1211015400,전남광주통합특별시,목포시,서산동,,54,2026-06-30
1211015500,전남광주통합특별시,목포시,금화동,,55,2026-06-30
1211015600,전남광주통합특별시,목포시,온금동,,56,2026-06-30
1211015700,전남광주통합특별시,목포시,죽교동,,57,2026-06-30
1211015800,전남광주통합특별시,목포시,상동,,58,2026-06-30
1211015900,전남광주통합특별시,목포시,용해동,,59,2026-06-30
1211016000,전남광주통합특별시,목포시,석현동,,60,2026-06-30
1211016100,전남광주통합특별시,목포시,달동,,61,2026-06-30
1211016200,전남광주통합특별시,목포시,율도동,,62,2026-06-30
1211016300,전남광주통합특별시,목포시,대양동,,63,2026-06-30
1211016400,전남광주통합특별시,목포시,옥암동,,64,2026-06-30
1213000000,전남광주통합특별시,여수시,,,2,2026-06-30
1213010100,전남광주통합특별시,여수시,종화동,,1,2026-06-30
1213010200,전남광주통합특별시,여수시,수정동,,2,2026-06-30
1213010300,전남광주통합특별시,여수시,공화동,,3,2026-06-30
1213010400,전남광주통합특별시,여수시,관문동,,4,2026-06-30
1213010500,전남광주통합특별시,여수시,고소동,,5,2026-06-30
1213010600,전남광주통합특별시,여수시,동산동,,6,2026-06-30
1213010700,전남광주통합특별시,여수시,중앙동,,7,2026-06-30
1213010800,전남광주통합특별시,여수시,교동,,8,2026-06-30
1213010900,전남광주통합특별시,여수시,군자동,,9,2026-06-30
1213011000,전남광주통합특별시,여수시,충무동,,10,2026-06-30
1213011100,전남광주통합특별시,여수시,연등동,,11,2026-06-30
1213011200,전남광주통합특별시,여수시,광무동,,12,2026-06-30
1213011300,전남광주통합특별시,여수시,서교동,,13,2026-06-30
1213011400,전남광주통합특별시,여수시,봉강동,,14,2026-06-30
1213011500,전남광주통합특별시,여수시,봉산동,,15,2026-06-30
1213011600,전남광주통합특별시,여수시,남산동,,16,2026-06-30
1213011700,전남광주통합특별시,여수시,국동,,17,2026-06-30
1213011800,전남광주통합특별시,여수시,신월동,,18,2026-06-30
1213011900,전남광주통합특별시,여수시,여서동,,19,2026-06-30
1213012000,전남광주통합특별시,여수시,문수동,,20,2026-06-30
1213012100,전남광주통합특별시,여수시,오림동,,21,2026-06-30
1213012200,전남광주통합특별시,여수시,미평동,,22,2026-06-30
1213012300,전남광주통합특별시,여수시,둔덕동,,23,2026-06-30
1213012400,전남광주통합특별시,여수시,오천동,,24,2026-06-30
1213012500,전남광주통합특별시,여수시,만흥동,,25,2026-06-30
1213012600,전남광주통합특별시,여수시,덕충동,,26,2026-06-30
1213012700,전남광주통합특별시,여수시,경호동,,27,2026-06-30
1213012800,전남광주통합특별시,여수시,학동,,28,2026-06-30
1213012900,전남광주통합특별시,여수시,학용동,,29,2026-06-30
1213013000,전남광주통합특별시,여수시,안산동,,30,2026-06-30
1213013100,전남광주통합특별시,여수시,소호동,,31,2026-06-30
1213013200,전남광주통합특별시,여수시,시전동,,32,2026-06-30
1213013300,전남광주통합특별시,여수시,신기동,,33,2026-06-30
1213013400,전남광주통합특별시,여수시,웅천동,,34,2026-06-30
1213013500,전남광주통합특별시,여수시,선원동,,35,2026-06-30
1213013600,전남광주통합특별시,여수시,여천동,,36,2026-06-30
1213013700,전남광주통합특별시,여수시,화장동,,37,2026-06-30
1213013800,전남광주통합특별시,여수시,주삼동,,38,2026-06-30
1213013900,전남광주통합특별시,여수시,봉계동,,39,2026-06-30
1213014000,전남광주통합특별시,여수시,해산동,,40,2026-06-30
1213014100,전남광주통합특별시,여수시,화치동,,41,2026-06-30
1213014200,전남광주통합특별시,여수시,월하동,,42,2026-06-30
1213014300,전남광주통합특별시,여수시,평여동,,43,2026-06-30
1213014400,전남광주통합특별시,여수시,중흥동,,44,2026-06-30
1213014500,전남광주통합특별시,여수시,적량동,,45,2026-06-30
1213014600,전남광주통합특별시,여수시,월내동,,46,2026-06-30
1213014700,전남광주통합특별시,여수시,묘도동,,47,2026-06-30
1213014800,전남광주통합특별시,여수시,낙포동,,48,2026-06-30
1213014900,전남광주통합특별시,여수시,신덕동,,49,2026-06-30
1213015000,전남광주통합특별시,여수시,상암동,,50,2026-06-30
1213015100,전남광주통합특별시,여수시,호명동,,51,2026-06-30
1213025000,전남광주통합특별시,여수시,돌산읍,,52,2026-06-30
1213025021,전남광주통합특별시,여수시,돌산읍,군내리,1,2026-06-30
1213025022,전남광주통합특별시,여수시,돌산읍,신복리,2,2026-06-30
1213025023,전남광주통합특별시,여수시,돌산읍,금성리,3,2026-06-30
1213025024,전남광주통합특별시,여수시,돌산읍,율림리,4,2026-06-30
1213025025,전남광주통합특별시,여수시,돌산읍,죽포리,5,2026-06-30
1213025026,전남광주통합특별시,여수시,돌산읍,서덕리,6,2026-06-30
1213025027,전남광주통합특별시,여수시,돌산읍,금봉리,7,2026-06-30
1213025028,전남광주통합특별시,여수시,돌산읍,둔전리,8,2026-06-30
1213025029,전남광주통합특별시,여수시,돌산읍,평사리,9,2026-06-30
1213025030,전남광주통합특별시,여수시,돌산읍,우두리,10,2026-06-30
1213031000,전남광주통합특별시,여수시,소라면,,53,2026-06-30
1213031021,전남광주통합특별시,여수시,소라면,덕양리,1,2026-06-30
1213031022,전남광주통합특별시,여수시,소라면,죽림리,2,2026-06-30
1213031023,전남광주통합특별시,여수시,소라면,관기리,3,2026-06-30
1213031024,전남광주통합특별시,여수시,소라면,현천리,4,2026-06-30
1213031025,전남광주통합특별시,여수시,소라면,복산리,5,2026-06-30
1213031026,전남광주통합특별시,여수시,소라면,사곡리,6,2026-06-30
1213031027,전남광주통합특별시,여수시,소라면,봉두리,7,2026-06-30
1213031028,전남광주통합특별시,여수시,소라면,대포리,8,2026-06-30
1213032000,전남광주통합특별시,여수시,율촌면,,54,2026-06-30
1213032021,전남광주통합특별시,여수시,율촌면,조화리,1,2026-06-30
1213032022,전남광주통합특별시,여수시,율촌면,월산리,2,2026-06-30
1213032023,전남광주통합특별시,여수시,율촌면,산수리,3,2026-06-30
1213032024,전남광주통합특별시,여수시,율촌면,가장리,4,2026-06-30
1213032025,전남광주통합특별시,여수시,율촌면,봉전리,5,2026-06-30
1213032026,전남광주통합특별시,여수시,율촌면,반월리,6,2026-06-30
1213032027,전남광주통합특별시,여수시,율촌면,취적리,7,2026-06-30
1213032028,전남광주통합특별시,여수시,율촌면,신풍리,8,2026-06-30
1213032029,전남광주통합특별시,여수시,율촌면,상봉리,9,2026-06-30
1213032030,전남광주통합특별시,여수시,율촌면,여동리,10,2026-06-30
1213033000,전남광주통합특별시,여수시,화양면,,55,2026-06-30
1213033021,전남광주통합특별시,여수시,화양면,나진리,1,2026-06-30
1213033022,전남광주통합특별시,여수시,화양면,용주리,2,2026-06-30
1213033023,전남광주통합특별시,여수시,화양면,창무리,3,2026-06-30
1213033024,전남광주통합특별시,여수시,화양면,이천리,4,2026-06-30
1213033025,전남광주통합특별시,여수시,화양면,옥적리,5,2026-06-30
1213033026,전남광주통합특별시,여수시,화양면,화동리,6,2026-06-30
1213033027,전남광주통합특별시,여수시,화양면,서촌리,7,2026-06-30
1213033028,전남광주통합특별시,여수시,화양면,이목리,8,2026-06-30
1213033029,전남광주통합특별시,여수시,화양면,장수리,9,2026-06-30
1213033030,전남광주통합특별시,여수시,화양면,안포리,10,2026-06-30
1213034000,전남광주통합특별시,여수시,남면,,56,2026-06-30
1213034021,전남광주통합특별시,여수시,남면,우학리,1,2026-06-30
1213034022,전남광주통합특별시,여수시,남면,심장리,2,2026-06-30
1213034023,전남광주통합특별시,여수시,남면,두모리,3,2026-06-30
1213034024,전남광주통합특별시,여수시,남면,유송리,4,2026-06-30
1213034025,전남광주통합특별시,여수시,남면,안도리,5,2026-06-30
1213034026,전남광주통합특별시,여수시,남면,연도리,6,2026-06-30
1213034027,전남광주통합특별시,여수시,남면,두라리,7,2026-06-30
1213034028,전남광주통합특별시,여수시,남면,화태리,8,2026-06-30
1213034029,전남광주통합특별시,여수시,남면,횡간리,9,2026-06-30
1213035000,전남광주통합특별시,여수시,화정면,,57,2026-06-30
1213035021,전남광주통합특별시,여수시,화정면,백야리,1,2026-06-30
1213035022,전남광주통합특별시,여수시,화정면,월호리,2,2026-06-30
1213035023,전남광주통합특별시,여수시,화정면,개도리,3,2026-06-30
1213035024,전남광주통합특별시,여수시,화정면,제도리,4,2026-06-30
1213035025,전남광주통합특별시,여수시,화정면,상화리,5,2026-06-30
1213035026,전남광주통합특별시,여수시,화정면,하화리,6,2026-06-30
1213035027,전남광주통합특별시,여수시,화정면,낭도리,7,2026-06-30
1213035028,전남광주통합특별시,여수시,화정면,조발리,8,2026-06-30
1213035029,전남광주통합특별시,여수시,화정면,적금리,9,2026-06-30
1213035030,전남광주통합특별시,여수시,화정면,여자리,10,2026-06-30
1213036000,전남광주통합특별시,여수시,삼산면,,58,2026-06-30
1213036021,전남광주통합특별시,여수시,삼산면,거문리,1,2026-06-30
1213036022,전남광주통합특별시,여수시,삼산면,덕촌리,2,2026-06-30
1213036023,전남광주통합특별시,여수시,삼산면,서도리,3,2026-06-30
1213036024,전남광주통합특별시,여수시,삼산면,동도리,4,2026-06-30
